Policy_ID,Customer_Age,Gender,City,State,Policy_Type,Premium_Amount,Sum_Assured,Policy_Term_Years,Payment_Mode,Policy_Status,Claim_Status,Claim_Amount,Agent_ID,Policy_Start_Date,Age_Group,Year,Month
LIC100524,21,Male,Chandigarh,Chandigarh,Endowment,43700,723000,20,Quarterly,Active,Not Claimed,0,AG1180,2024-09-30,18-25,2024,2024-09
LIC100525,44,Male,Hyderabad,Telangana,Endowment,34100,570000,12,Single Premium,Active,Not Claimed,0,AG1161,2024-04-23,36-45,2024,2024-04
LIC100526,37,Male,Indore,Madhya Pradesh,Term,18500,411000,15,Monthly,Active,Not Claimed,0,AG1155,2022-10-13,36-45,2022,2022-10
LIC100527,39,Female,Chennai,Tamil Nadu,ULIP,56500,1329000,10,Monthly,Active,Not Claimed,0,AG1157,2019-05-30,36-45,2019,2019-05
LIC100528,52,Male,Chennai,Tamil Nadu,Pension,71500,1714000,20,Monthly,Active,Not Claimed,0,AG1210,2019-11-10,46-55,2019,2019-11
LIC100529,34,Male,Pune,Maharashtra,Endowment,31100,550000,15,Quarterly,Active,Not Claimed,0,AG1111,2020-06-30,26-35,2020,2020-06
LIC100530,36,Male,Coimbatore,Tamil Nadu,ULIP,29700,580000,20,Yearly,Surrendered,Not Claimed,0,AG1284,2024-03-02,36-45,2024,2024-03
LIC100531,39,Female,Bhopal,Madhya Pradesh,Pension,52800,502000,20,Yearly,Active,Not Claimed,0,AG1266,2019-11-21,36-45,2019,2019-11
LIC100532,19,Female,Hyderabad,Telangana,Pension,53000,864000,20,Yearly,Matured,Not Claimed,0,AG1144,2018-12-10,18-25,2018,2018-12
LIC100533,36,Male,Lucknow,Uttar Pradesh,Term,17300,402000,12,Half-Yearly,Active,Claimed,274000,AG1100,2024-11-17,36-45,2024,2024-11
LIC100534,18,Male,Coimbatore,Tamil Nadu,Pension,48400,762000,15,Half-Yearly,Active,Not Claimed,0,AG1257,2018-01-29,18-25,2018,2018-01
LIC100535,33,Female,Hyderabad,Telangana,Endowment,53700,493000,12,Yearly,Active,Not Claimed,0,AG1118,2023-11-23,26-35,2023,2023-11
LIC100536,48,Female,Bengaluru,Karnataka,Endowment,42700,487000,25,Quarterly,Active,Not Claimed,0,AG1213,2024-07-09,46-55,2024,2024-07
LIC100537,44,Male,Indore,Madhya Pradesh,Term,18400,282000,20,Yearly,Active,Not Claimed,0,AG1132,2026-08-07,36-45,2026,2026-08
LIC100538,32,Female,Indore,Madhya Pradesh,Money Back,36800,443000,15,Yearly,Active,Not Claimed,0,AG1115,2018-04-17,26-35,2018,2018-04
LIC100539,39,Male,Kochi,Kerala,Term,13400,197000,30,Yearly,Active,Not Claimed,0,AG1291,2022-09-12,36-45,2022,2022-09
LIC100540,27,Female,Varanasi,Uttar Pradesh,Endowment,40300,551000,15,Half-Yearly,Lapsed,Not Claimed,0,AG1116,2018-04-12,26-35,2018,2018-04
LIC100541,39,Female,Ahmedabad,Gujarat,Endowment,43200,580000,12,Yearly,Active,Not Claimed,0,AG1057,2021-07-09,36-45,2021,2021-07
LIC100542,71,Female,Jaipur,Rajasthan,ULIP,117800,1125000,10,Monthly,Active,Not Claimed,0,AG1152,2022-08-15,66+,2022,2022-08
LIC100543,59,Female,Hyderabad,Telangana,Pension,56900,1309000,15,Quarterly,Active,Not Claimed,0,AG1276,2025-02-12,56-65,2025,2025-02
LIC100544,40,Female,Mumbai,Maharashtra,Endowment,47100,931000,25,Yearly,Lapsed,Not Claimed,0,AG1166,2023-12-25,36-45,2023,2023-12
LIC100545,41,Male,Bengaluru,Karnataka,Pension,66500,1237000,25,Half-Yearly,Lapsed,Not Claimed,0,AG1152,2019-05-05,36-45,2019,2019-05
LIC100546,28,Male,Indore,Madhya Pradesh,Pension,38000,696000,20,Yearly,Lapsed,Not Claimed,0,AG1212,2018-03-08,26-35,2018,2018-03
LIC100547,30,Male,Chandigarh,Chandigarh,ULIP,76400,1126000,15,Quarterly,Active,Not Claimed,0,AG1280,2018-10-05,26-35,2018,2018-10
LIC100548,43,Male,Mumbai,Maharashtra,Term,32300,710000,20,Quarterly,Active,Not Claimed,0,AG1102,2023-02-07,36-45,2023,2023-02
LIC100549,33,Female,Pune,Maharashtra,Whole Life,29800,710000,20,Yearly,Lapsed,Not Claimed,0,AG1253,2024-03-09,26-35,2024,2024-03
LIC100550,49,Male,Pune,Maharashtra,Pension,48200,390000,15,Half-Yearly,Active,Not Claimed,0,AG1281,2021-10-05,46-55,2021,2021-10
LIC100551,56,Male,Bhopal,Madhya Pradesh,Whole Life,59200,553000,15,Half-Yearly,Active,Not Claimed,0,AG1081,2019-09-20,56-65,2019,2019-09
LIC100552,43,Male,Indore,Madhya Pradesh,Endowment,57500,1120000,20,Quarterly,Active,Not Claimed,0,AG1273,2025-05-19,36-45,2025,2025-05
LIC100553,40,Female,Indore,Madhya Pradesh,Money Back,39000,469000,25,Quarterly,Active,Not Claimed,0,AG1058,2021-03-16,36-45,2021,2021-03
LIC100554,21,Male,Surat,Gujarat,Whole Life,44700,1050000,20,Yearly,Active,Not Claimed,0,AG1002,2018-12-31,18-25,2018,2018-12
LIC100555,47,Male,Kanpur,Uttar Pradesh,Money Back,59600,1153000,5,Monthly,Active,Not Claimed,0,AG1009,2019-11-09,46-55,2019,2019-11
LIC100556,26,Male,Patna,Bihar,Term,16400,234000,10,Yearly,Active,Not Claimed,0,AG1191,2022-09-12,26-35,2022,2022-09
LIC100557,34,Female,Kolkata,West Bengal,Endowment,45000,678000,25,Yearly,Active,Not Claimed,0,AG1123,2025-12-20,26-35,2025,2025-12
LIC100558,50,Male,Chennai,Tamil Nadu,ULIP,72100,1424000,25,Monthly,Matured,Not Claimed,0,AG1104,2024-09-08,46-55,2024,2024-09
LIC100559,50,Male,Bengaluru,Karnataka,Pension,57100,594000,15,Yearly,Active,Not Claimed,0,AG1083,2019-07-09,46-55,2019,2019-07
LIC100560,34,Male,Coimbatore,Tamil Nadu,Term,12200,281000,20,Half-Yearly,Active,Not Claimed,0,AG1109,2020-03-13,26-35,2020,2020-03
LIC100561,35,Male,Varanasi,Uttar Pradesh,Pension,36900,298000,25,Monthly,Active,Not Claimed,0,AG1120,2021-03-08,26-35,2021,2021-03
LIC100562,31,Female,Kochi,Kerala,Endowment,28700,707000,25,Quarterly,Active,Not Claimed,0,AG1228,2019-02-28,26-35,2019,2019-02
LIC100563,26,Male,Surat,Gujarat,Whole Life,34400,373000,20,Quarterly,Active,Not Claimed,0,AG1267,2021-06-30,26-35,2021,2021-06
LIC100564,32,Male,Jaipur,Rajasthan,ULIP,37300,769000,10,Yearly,Active,Not Claimed,0,AG1106,2019-02-20,26-35,2019,2019-02
LIC100565,21,Male,Chandigarh,Chandigarh,Pension,50700,440000,20,Half-Yearly,Active,Not Claimed,0,AG1217,2026-03-12,18-25,2026,2026-03
LIC100566,47,Male,Nagpur,Maharashtra,Pension,91700,1406000,10,Half-Yearly,Active,Not Claimed,0,AG1128,2022-03-11,46-55,2022,2022-03
LIC100567,43,Male,Surat,Gujarat,Endowment,68700,1286000,25,Yearly,Matured,Not Claimed,0,AG1286,2024-07-21,36-45,2024,2024-07
LIC100568,45,Male,Mumbai,Maharashtra,Pension,32100,295000,10,Yearly,Active,Not Claimed,0,AG1149,2023-06-29,36-45,2023,2023-06
LIC100569,29,Male,Bengaluru,Karnataka,Term,12600,196000,20,Half-Yearly,Active,Not Claimed,0,AG1151,2025-07-07,26-35,2025,2025-07
LIC100570,26,Male,Kanpur,Uttar Pradesh,Whole Life,24100,317000,20,Yearly,Active,Not Claimed,0,AG1061,2019-07-31,26-35,2019,2019-07
LIC100571,40,Female,Patna,Bihar,ULIP,39700,654000,20,Quarterly,Surrendered,Claimed,284000,AG1158,2025-11-03,36-45,2025,2025-11
LIC100572,40,Female,Bhopal,Madhya Pradesh,Whole Life,20000,332000,15,Yearly,Active,Not Claimed,0,AG1174,2023-07-06,36-45,2023,2023-07
LIC100573,37,Male,Lucknow,Uttar Pradesh,Endowment,42900,916000,10,Half-Yearly,Lapsed,Not Claimed,0,AG1274,2018-06-29,36-45,2018,2018-06
LIC100574,36,Male,Kanpur,Uttar Pradesh,Pension,59200,598000,20,Yearly,Active,Not Claimed,0,AG1244,2023-01-05,36-45,2023,2023-01
LIC100575,58,Male,Ahmedabad,Gujarat,Term,30000,282000,15,Half-Yearly,Active,Claimed,142000,AG1173,2018-08-02,56-65,2018,2018-08
LIC100576,44,Male,Pune,Maharashtra,Term,17500,260000,12,Monthly,Active,Not Claimed,0,AG1059,2024-10-21,36-45,2024,2024-10
LIC100577,61,Male,Bhopal,Madhya Pradesh,Whole Life,36500,843000,30,Half-Yearly,Active,Not Claimed,0,AG1110,2018-06-02,56-65,2018,2018-06
LIC100578,53,Male,Ahmedabad,Gujarat,Money Back,48400,1091000,20,Quarterly,Active,Not Claimed,0,AG1215,2025-12-29,46-55,2025,2025-12
LIC100579,58,Male,Chennai,Tamil Nadu,Pension,59400,1041000,20,Yearly,Active,Not Claimed,0,AG1065,2020-07-29,56-65,2020,2020-07
LIC100580,27,Male,Ahmedabad,Gujarat,Endowment,52700,1218000,15,Half-Yearly,Active,Not Claimed,0,AG1252,2021-12-07,26-35,2021,2021-12
LIC100581,46,Male,Kochi,Kerala,Term,23000,499000,20,Yearly,Active,Not Claimed,0,AG1298,2021-02-20,46-55,2021,2021-02
LIC100582,34,Female,Kolkata,West Bengal,Pension,43200,550000,20,Yearly,Active,Not Claimed,0,AG1148,2025-04-07,26-35,2025,2025-04
LIC100583,21,Male,Jaipur,Rajasthan,Money Back,21400,233000,20,Yearly,Matured,Not Claimed,0,AG1228,2023-03-31,18-25,2023,2023-03
LIC100584,55,Male,Chennai,Tamil Nadu,Term,34000,446000,30,Monthly,Matured,Not Claimed,0,AG1299,2022-06-06,46-55,2022,2022-06
LIC100585,36,Female,Chandigarh,Chandigarh,ULIP,43400,515000,15,Single Premium,Active,Not Claimed,0,AG1208,2022-07-02,36-45,2022,2022-07
LIC100586,27,Male,Jaipur,Rajasthan,Money Back,39800,740000,20,Yearly,Surrendered,Not Claimed,0,AG1197,2025-08-31,26-35,2025,2025-08
LIC100587,34,Male,Mumbai,Maharashtra,Whole Life,17500,314000,20,Yearly,Active,Not Claimed,0,AG1243,2022-05-22,26-35,2022,2022-05
LIC100588,30,Male,Varanasi,Uttar Pradesh,Money Back,35900,652000,15,Quarterly,Active,Not Claimed,0,AG1191,2022-12-09,26-35,2022,2022-12
LIC100589,31,Male,Indore,Madhya Pradesh,Pension,49400,554000,15,Half-Yearly,Active,Not Claimed,0,AG1171,2020-08-11,26-35,2020,2020-08
LIC100590,37,Male,Kanpur,Uttar Pradesh,Pension,51200,1099000,30,Monthly,Active,Not Claimed,0,AG1242,2020-02-27,36-45,2020,2020-02
LIC100591,58,Female,Indore,Madhya Pradesh,Whole Life,89000,1368000,5,Half-Yearly,Active,Not Claimed,0,AG1258,2021-08-22,56-65,2021,2021-08
LIC100592,32,Male,Nagpur,Maharashtra,Term,15100,242000,15,Monthly,Active,Not Claimed,0,AG1151,2021-03-28,26-35,2021,2021-03
LIC100593,57,Male,Bengaluru,Karnataka,Pension,76300,1904000,15,Half-Yearly,Active,Not Claimed,0,AG1300,2018-06-01,56-65,2018,2018-06
LIC100594,48,Female,Pune,Maharashtra,Whole Life,40200,515000,5,Yearly,Active,Not Claimed,0,AG1237,2026-01-20,46-55,2026,2026-01
LIC100595,43,Female,Kochi,Kerala,Whole Life,27200,400000,25,Quarterly,Matured,Not Claimed,0,AG1153,2020-06-27,36-45,2020,2020-06
LIC100596,47,Male,Coimbatore,Tamil Nadu,Endowment,60200,1174000,12,Half-Yearly,Matured,Not Claimed,0,AG1291,2023-08-06,46-55,2023,2023-08
LIC100597,39,Female,Kolkata,West Bengal,Pension,48000,1102000,12,Yearly,Active,Not Claimed,0,AG1065,2024-11-08,36-45,2024,2024-11
LIC100598,53,Male,Surat,Gujarat,ULIP,80800,821000,25,Monthly,Active,Not Claimed,0,AG1250,2018-11-30,46-55,2018,2018-11
LIC100599,45,Male,Delhi,Delhi,Term,34900,715000,12,Yearly,Active,Not Claimed,0,AG1190,2019-04-08,36-45,2019,2019-04
LIC100600,21,Male,Lucknow,Uttar Pradesh,Endowment,43800,1034000,20,Monthly,Active,Not Claimed,0,AG1159,2022-02-01,18-25,2022,2022-02
LIC100601,42,Male,Kochi,Kerala,Pension,48100,731000,25,Monthly,Active,Not Claimed,0,AG1032,2023-02-14,36-45,2023,2023-02
LIC100602,48,Female,Indore,Madhya Pradesh,Term,27900,359000,20,Monthly,Active,Not Claimed,0,AG1060,2020-11-15,46-55,2020,2020-11
LIC100603,36,Male,Kolkata,West Bengal,Micro Insurance,9000,176000,20,Yearly,Active,Not Claimed,0,AG1179,2020-03-16,36-45,2020,2020-03
LIC100604,40,Male,Mumbai,Maharashtra,Whole Life,24800,302000,10,Quarterly,Active,Not Claimed,0,AG1236,2019-03-15,36-45,2019,2019-03
LIC100605,32,Male,Mumbai,Maharashtra,Whole Life,26400,384000,10,Yearly,Surrendered,Not Claimed,0,AG1187,2023-11-15,26-35,2023,2023-11
LIC100606,24,Male,Kochi,Kerala,Endowment,50700,1179000,12,Half-Yearly,Lapsed,Not Claimed,0,AG1205,2019-01-29,18-25,2019,2019-01
LIC100607,22,Male,Surat,Gujarat,Endowment,40500,730000,5,Monthly,Active,Not Claimed,0,AG1115,2018-09-24,18-25,2018,2018-09
LIC100608,22,Male,Chandigarh,Chandigarh,Pension,36700,353000,15,Yearly,Active,Not Claimed,0,AG1254,2023-04-07,18-25,2023,2023-04
LIC100609,46,Female,Patna,Bihar,Endowment,55300,752000,15,Monthly,Matured,Not Claimed,0,AG1068,2022-04-08,46-55,2022,2022-04
LIC100610,18,Male,Chandigarh,Chandigarh,ULIP,62800,1172000,15,Yearly,Active,Not Claimed,0,AG1223,2025-11-17,18-25,2025,2025-11
LIC100611,32,Male,Indore,Madhya Pradesh,Endowment,38200,618000,12,Monthly,Active,Not Claimed,0,AG1172,2021-05-06,26-35,2021,2021-05
LIC100612,31,Male,Mumbai,Maharashtra,Term,18300,352000,15,Quarterly,Active,Not Claimed,0,AG1210,2026-07-10,26-35,2026,2026-07
LIC100613,36,Male,Delhi,Delhi,Term,15500,325000,15,Yearly,Active,Not Claimed,0,AG1127,2023-12-09,36-45,2023,2023-12
LIC100614,19,Male,Jaipur,Rajasthan,Money Back,26500,429000,10,Single Premium,Lapsed,Not Claimed,0,AG1158,2024-10-08,18-25,2024,2024-10
LIC100615,43,Female,Bengaluru,Karnataka,Micro Insurance,5700,141000,20,Quarterly,Active,Not Claimed,0,AG1088,2023-02-28,36-45,2023,2023-02
LIC100616,25,Female,Mumbai,Maharashtra,Endowment,42900,1010000,20,Yearly,Active,Not Claimed,0,AG1054,2023-08-14,18-25,2023,2023-08
LIC100617,51,Male,Kanpur,Uttar Pradesh,Endowment,33100,299000,25,Monthly,Active,Not Claimed,0,AG1048,2019-10-05,46-55,2019,2019-10
LIC100618,32,Male,Pune,Maharashtra,Endowment,37300,467000,25,Yearly,Active,Not Claimed,0,AG1291,2026-05-29,26-35,2026,2026-05
LIC100619,38,Female,Chandigarh,Chandigarh,Money Back,38200,501000,20,Yearly,Active,Not Claimed,0,AG1026,2025-11-06,36-45,2025,2025-11
LIC100620,39,Male,Kolkata,West Bengal,Money Back,52700,587000,20,Monthly,Active,Not Claimed,0,AG1088,2018-07-02,36-45,2018,2018-07
LIC100621,42,Male,Kolkata,West Bengal,Pension,47700,635000,10,Quarterly,Active,Not Claimed,0,AG1107,2024-12-21,36-45,2024,2024-12
LIC100622,39,Male,Pune,Maharashtra,Money Back,26600,405000,10,Monthly,Active,Not Claimed,0,AG1237,2023-10-21,36-45,2023,2023-10
LIC100623,34,Female,Bengaluru,Karnataka,Money Back,33900,301000,20,Quarterly,Active,Not Claimed,0,AG1204,2023-10-19,26-35,2023,2023-10
LIC100624,43,Male,Kolkata,West Bengal,Term,16800,171000,12,Monthly,Active,Not Claimed,0,AG1069,2025-03-13,36-45,2025,2025-03
LIC100625,44,Female,Kolkata,West Bengal,Micro Insurance,7800,100000,15,Yearly,Active,Not Claimed,0,AG1080,2022-12-05,36-45,2022,2022-12
LIC100626,31,Female,Lucknow,Uttar Pradesh,Endowment,38200,336000,10,Single Premium,Active,Not Claimed,0,AG1157,2018-05-03,26-35,2018,2018-05
LIC100627,44,Male,Lucknow,Uttar Pradesh,Term,9300,151000,10,Monthly,Active,Not Claimed,0,AG1126,2019-01-27,36-45,2019,2019-01
LIC100628,52,Female,Coimbatore,Tamil Nadu,Whole Life,101500,1388000,20,Half-Yearly,Active,Not Claimed,0,AG1025,2020-07-03,46-55,2020,2020-07
LIC100629,47,Female,Chandigarh,Chandigarh,Money Back,42900,1025000,12,Half-Yearly,Active,Not Claimed,0,AG1027,2024-08-12,46-55,2024,2024-08
LIC100630,49,Male,Nagpur,Maharashtra,Endowment,50300,490000,15,Yearly,Surrendered,Claimed,483000,AG1022,2019-04-03,46-55,2019,2019-04
LIC100631,41,Male,Jaipur,Rajasthan,Endowment,29200,693000,10,Half-Yearly,Active,Not Claimed,0,AG1228,2024-02-09,36-45,2024,2024-02
LIC100632,29,Male,Nagpur,Maharashtra,ULIP,34500,327000,20,Half-Yearly,Active,Not Claimed,0,AG1204,2026-08-10,26-35,2026,2026-08
LIC100633,30,Male,Mumbai,Maharashtra,Term,17500,324000,20,Half-Yearly,Active,Not Claimed,0,AG1265,2025-01-03,26-35,2025,2025-01
LIC100634,43,Male,Coimbatore,Tamil Nadu,Pension,57800,706000,15,Quarterly,Active,Not Claimed,0,AG1054,2026-06-07,36-45,2026,2026-06
LIC100635,49,Male,Indore,Madhya Pradesh,Whole Life,42700,942000,20,Monthly,Active,Not Claimed,0,AG1099,2023-05-31,46-55,2023,2023-05
LIC100636,70,Male,Indore,Madhya Pradesh,Endowment,63700,576000,12,Quarterly,Active,Not Claimed,0,AG1083,2020-12-31,66+,2020,2020-12
LIC100637,50,Female,Chennai,Tamil Nadu,Money Back,30500,738000,20,Monthly,Active,Not Claimed,0,AG1220,2025-08-03,46-55,2025,2025-08
LIC100638,26,Male,Mumbai,Maharashtra,Endowment,20800,183000,20,Half-Yearly,Active,Not Claimed,0,AG1008,2022-12-04,26-35,2022,2022-12
LIC100639,31,Male,Chandigarh,Chandigarh,ULIP,50600,612000,30,Quarterly,Active,Not Claimed,0,AG1112,2018-02-15,26-35,2018,2018-02
LIC100640,64,Male,Ahmedabad,Gujarat,Money Back,41800,664000,12,Half-Yearly,Active,Not Claimed,0,AG1253,2019-08-16,56-65,2019,2019-08
LIC100641,37,Male,Delhi,Delhi,Endowment,30200,630000,10,Monthly,Active,Not Claimed,0,AG1224,2026-03-07,36-45,2026,2026-03
LIC100642,40,Male,Ahmedabad,Gujarat,Money Back,48100,1163000,12,Single Premium,Active,Not Claimed,0,AG1213,2020-02-12,36-45,2020,2020-02
LIC100643,28,Male,Hyderabad,Telangana,Micro Insurance,3900,100000,10,Yearly,Lapsed,Not Claimed,0,AG1138,2019-04-27,26-35,2019,2019-04
LIC100644,56,Male,Delhi,Delhi,Endowment,62500,1305000,10,Monthly,Matured,Claimed,375000,AG1144,2021-12-03,56-65,2021,2021-12
LIC100645,45,Female,Bengaluru,Karnataka,Pension,36200,737000,15,Quarterly,Active,Not Claimed,0,AG1011,2021-04-13,36-45,2021,2021-04
LIC100646,30,Female,Kochi,Kerala,Endowment,43600,772000,15,Half-Yearly,Active,Not Claimed,0,AG1019,2021-12-21,26-35,2021,2021-12
LIC100647,28,Male,Bhopal,Madhya Pradesh,Term,23400,462000,25,Monthly,Active,Not Claimed,0,AG1052,2019-10-17,26-35,2019,2019-10
LIC100648,42,Female,Mumbai,Maharashtra,Endowment,41400,358000,10,Quarterly,Active,Not Claimed,0,AG1205,2022-08-22,36-45,2022,2022-08
LIC100649,39,Female,Bhopal,Madhya Pradesh,Endowment,70600,1095000,30,Monthly,Active,Not Claimed,0,AG1143,2024-04-03,36-45,2024,2024-04
LIC100650,48,Male,Kolkata,West Bengal,Endowment,83100,1775000,20,Yearly,Active,Not Claimed,0,AG1042,2026-04-27,46-55,2026,2026-04
LIC100651,45,Female,Chandigarh,Chandigarh,Term,21500,345000,25,Yearly,Active,Not Claimed,0,AG1096,2025-06-27,36-45,2025,2025-06
LIC100652,36,Female,Kanpur,Uttar Pradesh,Pension,56500,1291000,25,Half-Yearly,Active,Not Claimed,0,AG1166,2021-03-09,36-45,2021,2021-03
LIC100653,33,Male,Surat,Gujarat,Pension,64600,1432000,20,Half-Yearly,Active,Not Claimed,0,AG1086,2018-03-05,26-35,2018,2018-03
LIC100654,37,Male,Surat,Gujarat,ULIP,62000,1406000,20,Single Premium,Lapsed,Not Claimed,0,AG1084,2024-05-15,36-45,2024,2024-05
LIC100655,33,Male,Kolkata,West Bengal,Term,20300,207000,15,Single Premium,Active,Not Claimed,0,AG1199,2018-02-19,26-35,2018,2018-02
LIC100656,38,Male,Nagpur,Maharashtra,Term,16100,196000,15,Single Premium,Active,Not Claimed,0,AG1150,2018-08-03,36-45,2018,2018-08
LIC100657,39,Female,Delhi,Delhi,Term,11800,100000,25,Monthly,Active,Not Claimed,0,AG1050,2022-07-19,36-45,2022,2022-07
LIC100658,29,Male,Patna,Bihar,ULIP,35200,870000,15,Monthly,Active,Not Claimed,0,AG1124,2023-09-15,26-35,2023,2023-09
LIC100659,46,Female,Coimbatore,Tamil Nadu,Pension,105900,1272000,5,Yearly,Active,Not Claimed,0,AG1019,2022-08-02,46-55,2022,2022-08
LIC100660,35,Female,Hyderabad,Telangana,Endowment,46000,655000,20,Half-Yearly,Active,Not Claimed,0,AG1072,2024-10-14,26-35,2024,2024-10
LIC100661,30,Male,Pune,Maharashtra,Term,16800,213000,20,Monthly,Active,Not Claimed,0,AG1146,2019-05-20,26-35,2019,2019-05
LIC100662,35,Female,Delhi,Delhi,Money Back,51300,445000,20,Monthly,Active,Not Claimed,0,AG1266,2022-05-11,26-35,2022,2022-05
LIC100663,42,Male,Pune,Maharashtra,Endowment,36900,459000,10,Yearly,Active,Not Claimed,0,AG1050,2018-09-06,36-45,2018,2018-09
LIC100664,40,Male,Kochi,Kerala,Endowment,52400,507000,20,Yearly,Active,Not Claimed,0,AG1049,2020-01-04,36-45,2020,2020-01
LIC100665,44,Male,Delhi,Delhi,Whole Life,34000,500000,12,Quarterly,Active,Not Claimed,0,AG1099,2023-02-04,36-45,2023,2023-02
LIC100666,49,Male,Kochi,Kerala,Whole Life,39900,975000,25,Yearly,Active,Not Claimed,0,AG1023,2025-10-23,46-55,2025,2025-10
LIC100667,53,Male,Surat,Gujarat,Term,19900,395000,10,Half-Yearly,Active,Not Claimed,0,AG1076,2019-04-13,46-55,2019,2019-04
LIC100668,42,Female,Coimbatore,Tamil Nadu,Term,14900,298000,25,Yearly,Active,Not Claimed,0,AG1113,2025-09-09,36-45,2025,2025-09
LIC100669,27,Female,Delhi,Delhi,Micro Insurance,4800,100000,10,Quarterly,Active,Not Claimed,0,AG1283,2019-05-25,26-35,2019,2019-05
LIC100670,36,Male,Varanasi,Uttar Pradesh,Endowment,34100,743000,5,Monthly,Matured,Not Claimed,0,AG1006,2022-01-03,36-45,2022,2022-01
LIC100671,28,Female,Pune,Maharashtra,Term,18000,422000,12,Quarterly,Active,Not Claimed,0,AG1280,2025-08-05,26-35,2025,2025-08
LIC100672,58,Female,Mumbai,Maharashtra,Term,14900,363000,15,Quarterly,Matured,Claimed,218000,AG1086,2025-10-28,56-65,2025,2025-10
LIC100673,61,Male,Surat,Gujarat,Term,16700,162000,20,Half-Yearly,Active,Not Claimed,0,AG1070,2022-12-19,56-65,2022,2022-12
LIC100674,46,Male,Lucknow,Uttar Pradesh,Endowment,49400,1134000,10,Monthly,Surrendered,Not Claimed,0,AG1298,2022-02-18,46-55,2022,2022-02
LIC100675,48,Female,Coimbatore,Tamil Nadu,ULIP,58000,686000,15,Single Premium,Active,Not Claimed,0,AG1176,2018-06-15,46-55,2018,2018-06
LIC100676,42,Male,Chandigarh,Chandigarh,Endowment,48000,708000,10,Monthly,Surrendered,Not Claimed,0,AG1231,2020-12-15,36-45,2020,2020-12
LIC100677,43,Male,Kolkata,West Bengal,Money Back,39000,541000,25,Monthly,Active,Not Claimed,0,AG1087,2021-11-02,36-45,2021,2021-11
LIC100678,21,Male,Chennai,Tamil Nadu,Whole Life,60700,1182000,5,Half-Yearly,Active,Not Claimed,0,AG1108,2025-12-03,18-25,2025,2025-12
LIC100679,38,Female,Lucknow,Uttar Pradesh,Money Back,38600,701000,15,Half-Yearly,Active,Not Claimed,0,AG1207,2021-11-19,36-45,2021,2021-11
LIC100680,29,Male,Chandigarh,Chandigarh,Pension,43200,426000,20,Quarterly,Surrendered,Not Claimed,0,AG1222,2021-11-15,26-35,2021,2021-11
LIC100681,42,Male,Lucknow,Uttar Pradesh,Pension,53500,1140000,25,Yearly,Active,Not Claimed,0,AG1225,2021-10-07,36-45,2021,2021-10
LIC100682,38,Male,Chandigarh,Chandigarh,Term,24800,384000,25,Half-Yearly,Active,Not Claimed,0,AG1182,2026-08-20,36-45,2026,2026-08
LIC100683,60,Other,Varanasi,Uttar Pradesh,ULIP,66700,536000,25,Half-Yearly,Active,Not Claimed,0,AG1147,2026-05-18,56-65,2026,2026-05
LIC100684,49,Male,Kolkata,West Bengal,Money Back,50900,766000,10,Yearly,Active,Not Claimed,0,AG1201,2025-02-06,46-55,2025,2025-02
LIC100685,42,Male,Delhi,Delhi,Micro Insurance,7300,122000,25,Monthly,Active,Not Claimed,0,AG1071,2018-03-04,36-45,2018,2018-03
LIC100686,36,Female,Pune,Maharashtra,Money Back,33600,308000,20,Half-Yearly,Active,Not Claimed,0,AG1024,2025-07-12,36-45,2025,2025-07
LIC100687,57,Male,Delhi,Delhi,Micro Insurance,7800,100000,25,Yearly,Surrendered,Not Claimed,0,AG1138,2019-07-09,56-65,2019,2019-07
LIC100688,39,Female,Indore,Madhya Pradesh,ULIP,85300,2123000,12,Monthly,Matured,Not Claimed,0,AG1149,2025-04-08,36-45,2025,2025-04
LIC100689,43,Female,Patna,Bihar,Endowment,49300,1125000,25,Quarterly,Active,Not Claimed,0,AG1064,2024-01-05,36-45,2024,2024-01
LIC100690,39,Female,Patna,Bihar,Money Back,28600,294000,15,Single Premium,Active,Not Claimed,0,AG1141,2022-03-23,36-45,2022,2022-03
LIC100691,35,Male,Kanpur,Uttar Pradesh,Micro Insurance,5500,100000,20,Quarterly,Active,Not Claimed,0,AG1242,2022-10-16,26-35,2022,2022-10
LIC100692,39,Male,Patna,Bihar,Pension,27800,402000,15,Quarterly,Active,Not Claimed,0,AG1247,2018-11-04,36-45,2018,2018-11
LIC100693,18,Female,Coimbatore,Tamil Nadu,Term,18700,322000,15,Single Premium,Active,Not Claimed,0,AG1071,2023-01-03,18-25,2023,2023-01
LIC100694,22,Female,Surat,Gujarat,Whole Life,43300,693000,15,Monthly,Lapsed,Not Claimed,0,AG1248,2018-04-08,18-25,2018,2018-04
LIC100695,43,Male,Kanpur,Uttar Pradesh,Endowment,31600,279000,15,Monthly,Active,Not Claimed,0,AG1105,2021-08-18,36-45,2021,2021-08
